n,i,t,a
Starr,48427,9947,0.607
Stearns,27145,2241332,0.567
Steele,38091,1538114,0.171
Stephenson,17177,390281,0.318
Steuben,36101,93488,0.441
Stevens,53065,2949246,0.164
Stewart,47161,103456,0.794
Stoddard,29207,342965,0.211
Stokes,37169,2390,0.86
Story,19169,78512,0.013
Stutsman,38093,533126,0.463
Suffolk,51800,21309,0.213
Sullivan,47163,4009608,0.474
Sully,46119,3053826,2.099
Sumner,47165,153212,0.491
Sumter,45085,2590924,0.659
Sunflower,28133,1596661,0.871
Surry,51181,130108,0.812
Susquehanna,42115,103400,0.955
Sussex,51183,3380607,0.377
Sutter,6101,5766,961.0
Suwannee,12121,187,0.018
Swift,27151,935299,0.142
Swisher,48437,10845,0.051
Switzerland,18155,176406,1.14
Talbot,24041,1213460,0.997
Tallahatchie,28135,253849,0.271
Tama,19171,400859,0.109
Tattnall,13267,19383,0.137
Taylor,55119,5291664,0.323
Tazewell,51185,40656,0.006
Tensas,22107,131366,0.203
Terrell,48443,19118,0.034
Texas,48000,9111786,1.693
Thayer,31169,581719,0.256
Thomas,31171,17366718,2.287
Thurston,53067,72502,0.01
Tift,13277,22168,0.352
Tillman,40141,38173,0.145
Tioga,42117,172080,0.404
Tippah,28139,3431,0.052
Tippecanoe,18157,756183,0.508
Tipton,47167,576208,0.434
Todd,46121,4163721,0.93
Tolland,9013,11264,0.145
Tom Green,48451,14120,0.23
Tompkins,36109,5710,0.049
Toombs,13279,967,0.18
Towner,38095,7072,0.513
Traill,38097,2202182,0.514
Traverse,27155,869700,0.731
Travis,48453,216199,1.29
Trego,20195,427773,2.749
Trempealeau,55121,1175554,1.473
Trigg,21221,97455,0.393
Trimble,21223,3620,0.923
Tripp,46123,1345856,0.956
Trumbull,39155,272139,2.062
Tunica,28143,58003,0.218
Turner,46125,881298,0.116
Tuscarawas,39157,264285,1.202
Tuscola,26157,297009,0.339
Twin Falls,16083,175477,5.548
Tyrrell,37177,472777,2.158
Union,5139,66807324,0.751
Uvalde,48463,5428,0.022
Valley,31175,1431768,0.199
Van Buren,5141,1909316,0.222
Van Wert,39161,146643,0.216
Vanderburgh,18163,318988,1.378
Venango,42121,70979,0.723
Vermilion,22113,216260,0.031
Vermillion,18165,404708,0.577
Vernon,55123,2706648,0.538
Victoria,48469,1911783,2.819
Vigo,18167,1489829,1.14
Wabash,18169,1477720,0.753
Wabasha,27157,420369,0.477
Wabaunsee,20197,93038,0.528
Wadena,27159,99589,0.642
Wagoner,40145,17886,0.146
Wallace,20199,767874,1.18
Waller,48473,68635,0.434
Walsh,38099,506199,1.952
Walton,13297,860,0.364
Walworth,55127,6412972,1.697
Wapello,19179,552197,0.385
Ward,48475,60282,0.695
Ware,13299,3182,0.015
Warren,51187,37454648,0.731
Warrick,18173,2211867,3.277
Waseca,27161,30244,0.005
Washburn,55129,134049,1.011
Washington,8121,249214816,0.907
Washtenaw,26161,106874,0.179
Watonwan,27165,216316,0.058
Waukesha,55133,173007,0.327
Waupaca,55135,227981,0.3
Waushara,55137,363802,0.638
Wayne,54099,103780880,0.556
Weakley,47183,151353,0.128
Webster,54101,15273328,0.576
Weld,8123,2969580,1.541
Wells,38103,1002628,0.371
West Baton Rouge,22121,14907,1.955
West Carroll,22123,117395,0.553
Westmoreland,51193,646144,0.451
Wharton,48481,2618297,3.042
Wheeler,48483,1428500,0.139
White,5145,18437075,0.786
Whiteside,17195,24243,0.089
Whitley,21235,98162,0.134
Wichita,48485,513028,0.657
Wicomico,24045,277280,0.5
Wilbarger,48487,24638,0.537
Wilcox,13315,4144,0.033
Wilkes,37193,102276,1.985
Wilkin,27167,243538,0.212
Will,17197,174431,0.094
Willacy,48489,10608,0.329
Williams,39171,115610,0.106
Williamsburg,51830,512070,0.824
Williamson,48491,6260343,1.675
Wilson,48493,879868,0.553
Windham,9015,28230,0.38
Winnebago,55139,1895685,0.174
Winneshiek,19191,804582,0.427
Winona,27169,225037,0.237
Wood,55141,2562908,0.585
Woodbury,19193,488005,0.209
Woodford,21239,25030,0.011
Woodruff,5147,84677,0.299
Woodson,20207,47758,0.2
Worcester,25027,360776,0.947
Worth,29227,847392,0.227
Wright,29229,2365812,0.297
Wyandot,39175,246129,0.087
Wyoming,56000,417448,0.63
Yadkin,37197,25010,0.177
Yankton,46135,207325,0.115
Yates,36123,35637,1.341
Yazoo,28163,71197,0.195
Yell,5149,456,0.018
Yellow Medicine,27173,173516,0.028
Yolo,6113,3188,0.94
York,51199,15596025,0.65
Yuma,8125,3046818,0.246
Ziebach,46137,31826,2.056
